distribution_id,source_id,reference_year,regulation,building_type,construction_period,published_energy_bin_kwh_m2_year,dwelling_count,evidence_status,source_url,retrieved_at,source_html_sha256
DIST-B02-MULTI_DWELLING-06-08,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,80,228,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-09,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,90,5285,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-10,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,100,23749,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-11,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,110,30452,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-12,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,120,33217,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-13,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,130,27283,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-14,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,140,15665,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-15,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,150,6642,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-16,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,160,3704,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-17,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,170,2087,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-18,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,180,1364,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-19,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,190,941,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-20,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,200,705,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-21,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,210,538,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-22,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,220,421,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-23,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,230,274,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-24,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,240,175,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-25,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,250,159,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-26,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,260,151,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-27,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,270,131,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-28,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,280,92,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-29,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,290,91,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-30,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,300,41,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-31,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,310,45,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-32,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,320,47,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-33,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,330,14,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-34,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,340,17,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-35,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,350,20,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-36,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,360,5,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-37,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,370,8,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-38,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,380,4,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-39,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,390,4,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-40,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,400,1,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-41,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,410,0,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-42,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,420,1,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-43,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,430,2,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-44,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,440,1,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-45,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,450,1,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-46,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,460,5,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-47,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,470,0,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-48,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,480,2,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-49,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,490,0,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-50,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,500,1,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-51,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,510,0,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-52,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,520,0,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-53,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,530,1,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-54,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,540,0,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-55,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,550,0,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-56,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,560,1,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-57,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,570,0,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-58,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,580,0,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-06-59,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2001–2010,590,0,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-07-01,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2011–2015,10,0,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-07-02,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2011–2015,20,19,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-07-03,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2011–2015,30,0,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-07-04,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2011–2015,40,1,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-07-05,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2011–2015,50,4,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-07-06,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2011–2015,60,3,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-07-07,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2011–2015,70,18,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-07-08,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2011–2015,80,19,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-07-09,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2011–2015,90,77,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-07-10,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2011–2015,100,198,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-07-11,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2011–2015,110,718,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-07-12,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2011–2015,120,2000,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-07-13,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2011–2015,130,4609,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-07-14,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2011–2015,140,4884,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-07-15,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2011–2015,150,3195,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-07-16,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2011–2015,160,2011,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-07-17,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2011–2015,170,1297,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-07-18,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2011–2015,180,807,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-07-19,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2011–2015,190,472,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
DIST-B02-MULTI_DWELLING-07-20,SRC-B02-KSH-ENERGY-2025,2022,EKM_9_2023,MULTI_DWELLING,2011–2015,200,353,MODELLED,https://www.ksh.hu/s/kiserleti-statisztika/kiadvanyok/a-magyar-lakasallomany-primerenergia-igenyenek-becslese/,2026-08-12,1a312ae2943238c139623ac6595ff9bb0ebe656fd12d2b7ab80739488b527c31
