country,year,index,name,renovation_generation,building_categories_index,building_category,construction_period_start,construction_period_end,number_of_dwellings_per_building,number_of_buildings,dwelling_weight,areawindows,Htr_w,effective_window_u_w_m2k,stock_window_area_m2,stock_window_htr_w_per_k,model_reference_satisfied_1_10
HUN,2025,662,SFHdh_1945_1959_Debrecen_ren11,UNKNOWN,2,SFH,1945,1959,1,36.5062332153,36.5062332153,32.1023826599,68.96068573,2.14814853668,1171.93701172,2517.49487305,False
HUN,2025,663,SFHdh_1945_1959_Debrecen_ren11,UNKNOWN,2,SFH,1945,1959,1,11.226351738,11.226351738,32.1023826599,61.9254226685,1.92899775505,360.39263916,695.196594238,False
HUN,2025,664,SFHdh_1945_1959_Debrecen_ren12,UNKNOWN,2,SFH,1945,1959,1,162.448989868,162.448989868,32.1023826599,60.0684700012,1.87115299702,5214.99951172,9758.0625,False
HUN,2025,665,SFHdh_1945_1959_Debrecen_ren12,UNKNOWN,2,SFH,1945,1959,1,29.8385715485,29.8385715485,32.1023826599,60.0684700012,1.87115299702,957.889221191,1792.3572998,False
HUN,2025,666,SFHdh_1945_1959_Debrecen_ren12,UNKNOWN,2,SFH,1945,1959,1,21.8957633972,21.8957633972,32.1023826599,59.9586486816,1.86773204803,702.906188965,1312.84033203,False
HUN,2025,667,SFHdh_1945_1959_Debrecen_ren12,UNKNOWN,2,SFH,1945,1959,1,4.79300022125,4.79300022125,32.1023826599,56.5867462158,1.76269614697,153.866729736,271.220275879,False
HUN,2025,1536,SFHdh_1945_1959_Debrecen_ren286,UNKNOWN,2,SFH,1945,1959,1,29.9892139435,29.9892139435,32.1023826599,71.8888549805,2.23936200142,962.725219727,2155.89013672,False
HUN,2025,1537,SFHdh_1945_1959_Debrecen_ren286,UNKNOWN,2,SFH,1945,1959,1,6.53759098053,6.53759098053,32.1023826599,71.8888549805,2.23936200142,209.872253418,469.979919434,False
HUN,2025,1538,SFHdh_1945_1959_Debrecen_ren286,UNKNOWN,2,SFH,1945,1959,1,4.47573471069,4.47573471069,32.1023826599,71.7711715698,2.23569607735,143.681747437,321.228729248,False
HUN,2025,1539,SFHdh_1945_1959_Debrecen_ren286,UNKNOWN,2,SFH,1945,1959,1,1.35967993736,1.35967993736,32.1023826599,65.149520874,2.02942943573,43.6489639282,88.5824966431,False
HUN,2025,1540,SFHdh_1945_1959_Debrecen_ren287,UNKNOWN,2,SFH,1945,1959,1,17.0879364014,17.0879364014,32.1023826599,63.394908905,1.97477269173,548.563476562,1083.28820801,False
HUN,2025,1541,SFHdh_1945_1959_Debrecen_ren287,UNKNOWN,2,SFH,1945,1959,1,3.27456021309,3.27456021309,32.1023826599,63.394908905,1.97477269173,105.121185303,207.590438843,False
HUN,2025,1542,SFHdh_1945_1959_Debrecen_ren287,UNKNOWN,2,SFH,1945,1959,1,2.54125618935,2.54125618935,32.1023826599,63.2599029541,1.97056722641,81.5803756714,160.759613037,False
HUN,2025,1543,SFHdh_1945_1959_Debrecen_ren287,UNKNOWN,2,SFH,1945,1959,1,0.798714756966,0.798714756966,32.1023826599,58.6451911926,1.8268173933,25.6406459808,46.8407783508,False
HUN,2025,2131,SFHdh_1945_1959_Debrecen_ren7,UNKNOWN,2,SFH,1945,1959,1,1232.99035645,1232.99035645,32.1023826599,160.674911499,5.00507736206,39581.9296875,198110.609375,False
HUN,2025,2132,SFHdh_1945_1959_Debrecen_ren7,UNKNOWN,2,SFH,1945,1959,1,551.114501953,551.114501953,32.1023826599,74.6476821899,2.32530045509,17692.0878906,41139.421875,False
HUN,2025,2133,SFHdh_1945_1959_Debrecen_ren7,UNKNOWN,2,SFH,1945,1959,1,328.631530762,328.631530762,32.1023826599,108.41796875,3.37725615501,10549.8554688,35629.5625,False
HUN,2025,2134,SFHdh_1945_1959_Debrecen_ren7,UNKNOWN,2,SFH,1945,1959,1,143.654022217,143.654022217,32.1023826599,65.0667724609,2.02685189247,4611.63623047,9347.10351562,False
HUN,2025,2135,SFHdh_1945_1959_Debrecen_ren8,UNKNOWN,2,SFH,1945,1959,1,1638.92443848,1638.92443848,32.1023826599,127.913497925,3.98454833031,52613.3789062,209640.5625,False
HUN,2025,2136,SFHdh_1945_1959_Debrecen_ren8,UNKNOWN,2,SFH,1945,1959,1,541.848388672,541.848388672,32.1023826599,66.9885406494,2.08671545982,17394.625,36297.6328125,False
HUN,2025,2137,SFHdh_1945_1959_Debrecen_ren8,UNKNOWN,2,SFH,1945,1959,1,352.007598877,352.007598877,32.1023826599,86.1970901489,2.68506836891,11300.2822266,30342.03125,False
HUN,2025,2138,SFHdh_1945_1959_Debrecen_ren8,UNKNOWN,2,SFH,1945,1959,1,105.433860779,105.433860779,32.1023826599,60.3741149902,1.88067400455,3384.67822266,6365.47607422,False
HUN,2025,2139,SFHdh_1945_1959_Debrecen_ren9,UNKNOWN,2,SFH,1945,1959,1,156.665359497,156.665359497,32.1023826599,160.674911499,5.00507736206,5029.33154297,25172.1933594,False
HUN,2025,2140,SFHdh_1945_1959_Debrecen_ren9,UNKNOWN,2,SFH,1945,1959,1,68.4324493408,68.4324493408,32.1023826599,74.6476821899,2.32530045509,2196.84472656,5108.32373047,False
HUN,2025,2141,SFHdh_1945_1959_Debrecen_ren9,UNKNOWN,2,SFH,1945,1959,1,40.6000289917,40.6000289917,32.1023826599,108.41796875,3.37725615501,1303.35766602,4401.77246094,False
HUN,2025,2142,SFHdh_1945_1959_Debrecen_ren9,UNKNOWN,2,SFH,1945,1959,1,19.4120731354,19.4120731354,32.1023826599,65.0667724609,2.02685189247,623.173828125,1263.08093262,False
HUN,2025,2143,SFHdh_1945_1959_Debrecen_ren10,UNKNOWN,2,SFH,1945,1959,1,172.580657959,172.580657959,32.1023826599,127.913497925,3.98454833031,5540.25048828,22075.3964844,False
HUN,2025,2144,SFHdh_1945_1959_Debrecen_ren10,UNKNOWN,2,SFH,1945,1959,1,55.8920974731,55.8920974731,32.1023826599,66.9885406494,2.08671545982,1794.26953125,3744.13012695,False
HUN,2025,2145,SFHdh_1945_1959_Debrecen_ren10,UNKNOWN,2,SFH,1945,1959,1,36.2724609375,36.2724609375,32.1023826599,86.1970901489,2.68506836891,1164.43237305,3126.58056641,False
HUN,2025,2146,SFHdh_1945_1959_Debrecen_ren10,UNKNOWN,2,SFH,1945,1959,1,11.2890615463,11.2890615463,32.1023826599,60.3741149902,1.88067400455,362.405761719,681.567077637,False
HUN,2025,2147,SFHdh_1945_1959_Debrecen_ren11,UNKNOWN,2,SFH,1945,1959,1,549.038208008,549.038208008,32.1023826599,69.0544509888,2.15106940269,17625.4355469,37913.53125,False
HUN,2025,2148,SFHdh_1945_1959_Debrecen_ren11,UNKNOWN,2,SFH,1945,1959,1,116.692115784,116.692115784,32.1023826599,69.0544509888,2.15106940269,3746.0949707,8058.10986328,False
HUN,2025,2149,SFHdh_1945_1959_Debrecen_ren11,UNKNOWN,2,SFH,1945,1959,1,85.8605804443,85.8605804443,32.1023826599,68.9908981323,2.14908957481,2756.32910156,5923.59863281,False
HUN,2025,2150,SFHdh_1945_1959_Debrecen_ren11,UNKNOWN,2,SFH,1945,1959,1,29.5241165161,29.5241165161,32.1023826599,61.9254226685,1.92899775505,947.794494629,1828.29333496,False
HUN,2025,2151,SFHdh_1945_1959_Debrecen_ren12,UNKNOWN,2,SFH,1945,1959,1,315.494720459,315.494720459,32.1023826599,60.0684700012,1.87115299702,10128.1318359,18951.2851562,False
HUN,2025,2152,SFHdh_1945_1959_Debrecen_ren12,UNKNOWN,2,SFH,1945,1959,1,56.3903846741,56.3903846741,32.1023826599,60.0684700012,1.87115299702,1810.26574707,3387.28417969,False
HUN,2025,2153,SFHdh_1945_1959_Debrecen_ren12,UNKNOWN,2,SFH,1945,1959,1,44.51795578,44.51795578,32.1023826599,59.9898757935,1.86870479584,1429.13244629,2670.62670898,False
HUN,2025,2154,SFHdh_1945_1959_Debrecen_ren12,UNKNOWN,2,SFH,1945,1959,1,10.006942749,10.006942749,32.1023826599,56.5867462158,1.76269614697,321.246704102,566.260314941,False
HUN,2025,3095,SFHdh_1945_1959_Debrecen_ren286,UNKNOWN,2,SFH,1945,1959,1,87.1771392822,87.1771392822,32.1023826599,71.8888549805,2.23936200142,2798.59399414,6267.06494141,False
HUN,2025,3096,SFHdh_1945_1959_Debrecen_ren286,UNKNOWN,2,SFH,1945,1959,1,18.6779060364,18.6779060364,32.1023826599,71.8888549805,2.23936200142,599.605285645,1342.73327637,False
HUN,2025,3097,SFHdh_1945_1959_Debrecen_ren286,UNKNOWN,2,SFH,1945,1959,1,13.7916269302,13.7916269302,32.1023826599,71.8089752197,2.23687362671,442.74407959,990.362609863,False
HUN,2025,3098,SFHdh_1945_1959_Debrecen_ren286,UNKNOWN,2,SFH,1945,1959,1,3.93603610992,3.93603610992,32.1023826599,65.149520874,2.02942943573,126.356140137,256.430877686,False
HUN,2025,3099,SFHdh_1945_1959_Debrecen_ren287,UNKNOWN,2,SFH,1945,1959,1,58.8102111816,58.8102111816,32.1023826599,63.394908905,1.97477269173,1887.94787598,3728.26806641,False
HUN,2025,3100,SFHdh_1945_1959_Debrecen_ren287,UNKNOWN,2,SFH,1945,1959,1,10.8751134872,10.8751134872,32.1023826599,63.394908905,1.97477269173,349.11706543,689.426818848,False
HUN,2025,3101,SFHdh_1945_1959_Debrecen_ren287,UNKNOWN,2,SFH,1945,1959,1,8.87431430817,8.87431430817,32.1023826599,63.2977294922,1.97174549103,284.886627197,561.723937988,False
HUN,2025,3102,SFHdh_1945_1959_Debrecen_ren287,UNKNOWN,2,SFH,1945,1959,1,2.04189062119,2.04189062119,32.1023826599,58.6451911926,1.8268173933,65.5495529175,119.747062683,False
HUN,2025,3825,SFHdh_1945_1959_Debrecen_ren7,UNKNOWN,2,SFH,1945,1959,1,903.59765625,903.59765625,32.1023826599,160.674911499,5.00507736206,29007.6386719,145185.46875,False
HUN,2025,3826,SFHdh_1945_1959_Debrecen_ren7,UNKNOWN,2,SFH,1945,1959,1,736.925292969,736.925292969,32.1023826599,74.6476821899,2.32530045509,23657.0585938,55009.765625,False
HUN,2025,3827,SFHdh_1945_1959_Debrecen_ren7,UNKNOWN,2,SFH,1945,1959,1,157.214828491,157.214828491,32.1023826599,108.41796875,3.37725615501,5046.97070312,17044.9121094,False
HUN,2025,3828,SFHdh_1945_1959_Debrecen_ren7,UNKNOWN,2,SFH,1945,1959,1,273.959381104,273.959381104,32.1023826599,65.0667724609,2.02685189247,8794.74902344,17825.6523438,False
HUN,2025,3829,SFHdh_1945_1959_Debrecen_ren8,UNKNOWN,2,SFH,1945,1959,1,1250.59802246,1250.59802246,32.1023826599,127.913497925,3.98454833031,40147.1757812,159968.375,False
HUN,2025,3830,SFHdh_1945_1959_Debrecen_ren8,UNKNOWN,2,SFH,1945,1959,1,803.814758301,803.814758301,32.1023826599,66.9885406494,2.08671545982,25804.3691406,53846.3789062,False
HUN,2025,3831,SFHdh_1945_1959_Debrecen_ren8,UNKNOWN,2,SFH,1945,1959,1,168.102767944,168.102767944,32.1023826599,86.1970901489,2.68506836891,5396.49951172,14489.9697266,False
HUN,2025,3832,SFHdh_1945_1959_Debrecen_ren8,UNKNOWN,2,SFH,1945,1959,1,226.963012695,226.963012695,32.1023826599,60.3741149902,1.88067400455,7286.05371094,13702.6914062,False
HUN,2025,3833,SFHdh_1945_1959_Debrecen_ren9,UNKNOWN,2,SFH,1945,1959,1,142.087036133,142.087036133,32.1023826599,160.674911499,5.00507736206,4561.33251953,22829.8222656,False
HUN,2025,3834,SFHdh_1945_1959_Debrecen_ren9,UNKNOWN,2,SFH,1945,1959,1,107.7734375,107.7734375,32.1023826599,74.6476821899,2.32530045509,3459.78417969,8045.03710938,False
HUN,2025,3835,SFHdh_1945_1959_Debrecen_ren9,UNKNOWN,2,SFH,1945,1959,1,21.3744182587,21.3744182587,32.1023826599,108.41796875,3.37725615501,686.16973877,2317.37109375,False
HUN,2025,3836,SFHdh_1945_1959_Debrecen_ren9,UNKNOWN,2,SFH,1945,1959,1,31.2319965363,31.2319965363,32.1023826599,65.0667724609,2.02685189247,1002.621521,2032.16516113,False
HUN,2025,3837,SFHdh_1945_1959_Debrecen_ren10,UNKNOWN,2,SFH,1945,1959,1,131.229324341,131.229324341,32.1023826599,127.913497925,3.98454833031,4212.77392578,16786.0019531,False
HUN,2025,3838,SFHdh_1945_1959_Debrecen_ren10,UNKNOWN,2,SFH,1945,1959,1,78.5893325806,78.5893325806,32.1023826599,66.9885406494,2.08671545982,2522.90478516,5264.58447266,False
HUN,2025,3839,SFHdh_1945_1959_Debrecen_ren10,UNKNOWN,2,SFH,1945,1959,1,15.1133108139,15.1133108139,32.1023826599,86.1970901489,2.68506836891,485.173278809,1302.72338867,False
HUN,2025,3840,SFHdh_1945_1959_Debrecen_ren10,UNKNOWN,2,SFH,1945,1959,1,16.4484348297,16.4484348297,32.1023826599,60.3741149902,1.88067400455,528.033935547,993.059692383,False
HUN,2025,3841,SFHdh_1945_1959_Debrecen_ren11,UNKNOWN,2,SFH,1945,1959,1,711.186828613,711.186828613,32.1023826599,69.0544509888,2.15106940269,22830.7910156,49110.6171875,False
HUN,2025,3842,SFHdh_1945_1959_Debrecen_ren11,UNKNOWN,2,SFH,1945,1959,1,287.675628662,287.675628662,32.1023826599,69.0544509888,2.15106940269,9235.07324219,19865.2832031,False
HUN,2025,3843,SFHdh_1945_1959_Debrecen_ren11,UNKNOWN,2,SFH,1945,1959,1,67.4597244263,67.4597244263,32.1023826599,68.9908981323,2.14908957481,2165.61791992,4654.10693359,False
HUN,2025,3844,SFHdh_1945_1959_Debrecen_ren11,UNKNOWN,2,SFH,1945,1959,1,91.7056121826,91.7056121826,32.1023826599,61.9254226685,1.92899775505,2943.96875,5678.90869141,False
HUN,2025,3845,SFHdh_1945_1959_Debrecen_ren12,UNKNOWN,2,SFH,1945,1959,1,400.916656494,400.916656494,32.1023826599,60.0684700012,1.87115299702,12870.3798828,24082.4492188,False
HUN,2025,3846,SFHdh_1945_1959_Debrecen_ren12,UNKNOWN,2,SFH,1945,1959,1,146.898239136,146.898239136,32.1023826599,60.0684700012,1.87115299702,4715.78369141,8823.95214844,False
HUN,2025,3847,SFHdh_1945_1959_Debrecen_ren12,UNKNOWN,2,SFH,1945,1959,1,32.6696357727,32.6696357727,32.1023826599,59.9898757935,1.86870479584,1048.77319336,1959.84741211,False
HUN,2025,3848,SFHdh_1945_1959_Debrecen_ren12,UNKNOWN,2,SFH,1945,1959,1,36.2808074951,36.2808074951,32.1023826599,56.5867462158,1.76269614697,1164.70031738,2053.01293945,False
HUN,2025,4821,SFHdh_1945_1959_Debrecen_ren286,UNKNOWN,2,SFH,1945,1959,1,131.271606445,131.271606445,32.1023826599,71.8888549805,2.23936200142,4214.13134766,9436.96582031,False
HUN,2025,4822,SFHdh_1945_1959_Debrecen_ren286,UNKNOWN,2,SFH,1945,1959,1,52.0920181274,52.0920181274,32.1023826599,71.8888549805,2.23936200142,1672.2779541,3744.83544922,False
HUN,2025,4823,SFHdh_1945_1959_Debrecen_ren286,UNKNOWN,2,SFH,1945,1959,1,15.1534643173,15.1534643173,32.1023826599,71.8089752197,2.23687362671,486.462310791,1088.15478516,False
HUN,2025,4824,SFHdh_1945_1959_Debrecen_ren286,UNKNOWN,2,SFH,1945,1959,1,26.3025188446,26.3025188446,32.1023826599,65.149520874,2.02942943573,844.373535156,1713.59655762,False
HUN,2025,4825,SFHdh_1945_1959_Debrecen_ren287,UNKNOWN,2,SFH,1945,1959,1,62.0381698608,62.0381698608,32.1023826599,63.394908905,1.97477269173,1991.57312012,3932.90405273,False
HUN,2025,4826,SFHdh_1945_1959_Debrecen_ren287,UNKNOWN,2,SFH,1945,1959,1,22.3563537598,22.3563537598,32.1023826599,63.394908905,1.97477269173,717.692199707,1417.27905273,False
HUN,2025,4827,SFHdh_1945_1959_Debrecen_ren287,UNKNOWN,2,SFH,1945,1959,1,5.90092086792,5.90092086792,32.1023826599,63.2977294922,1.97174549103,189.433624268,373.514892578,False
HUN,2025,4828,SFHdh_1945_1959_Debrecen_ren287,UNKNOWN,2,SFH,1945,1959,1,7.22075891495,7.22075891495,32.1023826599,58.6451911926,1.8268173933,231.80355835,423.462799072,False
HUN,2025,13,SFHdh_1960_1979_Debrecen_ren13,UNKNOWN,2,SFH,1960,1979,1,68625.046875,68625.046875,25.8602523804,131.689712524,5.09236001968,1774661,9037213,False
HUN,2025,14,SFHdh_1960_1979_Debrecen_ren14,UNKNOWN,2,SFH,1960,1979,1,47506.5546875,47506.5546875,25.8602523804,104.781654358,4.05184173584,1228531.5,4977815.5,False
HUN,2025,15,SFHdh_1960_1979_Debrecen_ren15,UNKNOWN,2,SFH,1960,1979,1,7003.70263672,7003.70263672,25.8602523804,131.689712524,5.09236001968,181117.515625,922315.5625,False
HUN,2025,16,SFHdh_1960_1979_Debrecen_ren16,UNKNOWN,2,SFH,1960,1979,1,3177.25830078,3177.25830078,25.8602523804,104.781654358,4.05184173584,82164.703125,332918.375,False
HUN,2025,17,SFHdh_1960_1979_Debrecen_ren17,UNKNOWN,2,SFH,1960,1979,1,8288.96972656,8288.96972656,25.8602523804,51.9926605225,2.0105240345,214354.84375,430965.59375,False
HUN,2025,18,SFHdh_1960_1979_Debrecen_ren18,UNKNOWN,2,SFH,1960,1979,1,2332.59814453,2332.59814453,25.8602523804,41.0041427612,1.58560490608,60321.578125,95646.1875,False
HUN,2025,288,SFHdh_1960_1979_Debrecen_ren288,UNKNOWN,2,SFH,1960,1979,1,1067.66442871,1067.66442871,25.8602523804,55.0458374023,2.12858867645,27610.0722656,58770.484375,False
HUN,2025,289,SFHdh_1960_1979_Debrecen_ren289,UNKNOWN,2,SFH,1960,1979,1,332.922027588,332.922027588,25.8602523804,44.2578125,1.71142232418,8609.44726562,14734.4003906,False
HUN,2025,668,SFHdh_1960_1979_Debrecen_ren13,UNKNOWN,2,SFH,1960,1979,1,1696.97351074,1696.97351074,25.8602523804,131.689712524,5.09236001968,43884.1640625,223473.953125,False
HUN,2025,669,SFHdh_1960_1979_Debrecen_ren13,UNKNOWN,2,SFH,1960,1979,1,822.671630859,822.671630859,25.8602523804,51.9930152893,2.01053786278,21274.4960938,42773.1796875,False
HUN,2025,670,SFHdh_1960_1979_Debrecen_ren13,UNKNOWN,2,SFH,1960,1979,1,530.87902832,530.87902832,25.8602523804,66.2250671387,2.56088256836,13728.6660156,35157.5,False
HUN,2025,671,SFHdh_1960_1979_Debrecen_ren13,UNKNOWN,2,SFH,1960,1979,1,258.513916016,258.513916016,25.8602523804,44.2667694092,1.71176862717,6685.23535156,11443.5761719,False
HUN,2025,672,SFHdh_1960_1979_Debrecen_ren14,UNKNOWN,2,SFH,1960,1979,1,1337.82653809,1337.82653809,25.8602523804,104.781654358,4.05184173584,34596.53125,140179.671875,False
HUN,2025,673,SFHdh_1960_1979_Debrecen_ren14,UNKNOWN,2,SFH,1960,1979,1,446.725128174,446.725128174,25.8602523804,41.810546875,1.61678802967,11552.4248047,18677.8222656,False
HUN,2025,674,SFHdh_1960_1979_Debrecen_ren14,UNKNOWN,2,SFH,1960,1979,1,308.789031982,308.789031982,25.8602523804,59.7585487366,2.31082630157,7985.36230469,18452.7851562,False
HUN,2025,675,SFHdh_1960_1979_Debrecen_ren14,UNKNOWN,2,SFH,1960,1979,1,88.2731323242,88.2731323242,25.8602523804,41.0527420044,1.58748424053,2282.76538086,3623.85424805,False
HUN,2025,676,SFHdh_1960_1979_Debrecen_ren15,UNKNOWN,2,SFH,1960,1979,1,162.932739258,162.932739258,25.8602523804,131.689712524,5.09236001968,4213.48193359,21456.5664062,False
HUN,2025,677,SFHdh_1960_1979_Debrecen_ren15,UNKNOWN,2,SFH,1960,1979,1,73.8695983887,73.8695983887,25.8602523804,51.9930152893,2.01053786278,1910.28649902,3840.703125,False
HUN,2025,678,SFHdh_1960_1979_Debrecen_ren15,UNKNOWN,2,SFH,1960,1979,1,48.462600708,48.462600708,25.8602523804,66.2250671387,2.56088256836,1253.25512695,3209.43896484,False
HUN,2025,679,SFHdh_1960_1979_Debrecen_ren15,UNKNOWN,2,SFH,1960,1979,1,20.5248641968,20.5248641968,25.8602523804,44.2667694092,1.71176862717,530.778198242,908.569458008,False
HUN,2025,680,SFHdh_1960_1979_Debrecen_ren16,UNKNOWN,2,SFH,1960,1979,1,94.7990493774,94.7990493774,25.8602523804,104.781654358,4.05184173584,2451.52734375,9933.20117188,False
HUN,2025,681,SFHdh_1960_1979_Debrecen_ren16,UNKNOWN,2,SFH,1960,1979,1,31.0769004822,31.0769004822,25.8602523804,41.810546875,1.61678802967,803.656494141,1299.34216309,False
HUN,2025,682,SFHdh_1960_1979_Debrecen_ren16,UNKNOWN,2,SFH,1960,1979,1,21.5374183655,21.5374183655,25.8602523804,59.7585487366,2.31082630157,556.96307373,1287.04492188,False
HUN,2025,683,SFHdh_1960_1979_Debrecen_ren16,UNKNOWN,2,SFH,1960,1979,1,6.0292840004,6.0292840004,25.8602523804,41.0527420044,1.58748424053,155.918807983,247.51864624,False
HUN,2025,684,SFHdh_1960_1979_Debrecen_ren17,UNKNOWN,2,SFH,1960,1979,1,263.601501465,263.601501465,25.8602523804,51.9926605225,2.0105240345,6816.80126953,13705.34375,False
HUN,2025,685,SFHdh_1960_1979_Debrecen_ren17,UNKNOWN,2,SFH,1960,1979,1,50.0204772949,50.0204772949,25.8602523804,51.9881591797,2.01034998894,1293.54211426,2600.47265625,False
HUN,2025,686,SFHdh_1960_1979_Debrecen_ren17,UNKNOWN,2,SFH,1960,1979,1,41.455947876,41.455947876,25.8602523804,51.9906845093,2.01044774055,1072.0612793,2155.32299805,False
HUN,2025,687,SFHdh_1960_1979_Debrecen_ren17,UNKNOWN,2,SFH,1960,1979,1,11.4001951218,11.4001951218,25.8602523804,46.5518188477,1.80013012886,294.811920166,530.699829102,False
HUN,2025,688,SFHdh_1960_1979_Debrecen_ren18,UNKNOWN,2,SFH,1960,1979,1,78.5897598267,78.5897598267,25.8602523804,41.0041427612,1.58560490608,2032.35107422,3222.50561523,False
HUN,2025,689,SFHdh_1960_1979_Debrecen_ren18,UNKNOWN,2,SFH,1960,1979,1,12.2952413559,12.2952413559,25.8602523804,40.9762229919,1.58452522755,317.95803833,503.812561035,False
HUN,2025,690,SFHdh_1960_1979_Debrecen_ren18,UNKNOWN,2,SFH,1960,1979,1,10.4015493393,10.4015493393,25.8602523804,40.9683914185,1.58422243595,268.986694336,426.134735107,False
HUN,2025,691,SFHdh_1960_1979_Debrecen_ren18,UNKNOWN,2,SFH,1960,1979,1,1.69620192051,1.69620192051,25.8602523804,38.7537117004,1.49858212471,43.8642082214,65.73412323,False
HUN,2025,1544,SFHdh_1960_1979_Debrecen_ren288,UNKNOWN,2,SFH,1960,1979,1,51.5886955261,51.5886955261,25.8602523804,55.0458374023,2.12858867645,1334.09667969,2839.74291992,False
HUN,2025,1545,SFHdh_1960_1979_Debrecen_ren288,UNKNOWN,2,SFH,1960,1979,1,10.0944404602,10.0944404602,25.8602523804,55.0261878967,2.12782883644,261.044769287,555.458557129,False
HUN,2025,1546,SFHdh_1960_1979_Debrecen_ren288,UNKNOWN,2,SFH,1960,1979,1,8.58610534668,8.58610534668,25.8602523804,54.9989395142,2.12677502632,222.038848877,472.22668457,False
HUN,2025,1547,SFHdh_1960_1979_Debrecen_ren288,UNKNOWN,2,SFH,1960,1979,1,2.89151525497,2.89151525497,25.8602523804,50.3115692139,1.94551730156,74.7753143311,145.476669312,False
HUN,2025,1548,SFHdh_1960_1979_Debrecen_ren289,UNKNOWN,2,SFH,1960,1979,1,8.13195133209,8.13195133209,25.8602523804,44.2578125,1.71142232418,210.294311523,359.902374268,False
HUN,2025,1549,SFHdh_1960_1979_Debrecen_ren289,UNKNOWN,2,SFH,1960,1979,1,1.26626622677,1.26626622677,25.8602523804,44.2001190186,1.70919132233,32.7459640503,55.9691162109,False
HUN,2025,1550,SFHdh_1960_1979_Debrecen_ren289,UNKNOWN,2,SFH,1960,1979,1,1.0814974308,1.0814974308,25.8602523804,44.1670532227,1.70791268349,27.9677963257,47.7665557861,False
HUN,2025,1551,SFHdh_1960_1979_Debrecen_ren289,UNKNOWN,2,SFH,1960,1979,1,0.154789969325,0.154789969325,25.8602523804,40.8974723816,1.58148002625,4.00290775299,6.33051872253,False
HUN,2025,2155,SFHdh_1960_1979_Debrecen_ren13,UNKNOWN,2,SFH,1960,1979,1,3277.01489258,3277.01489258,25.8602523804,131.689712524,5.09236001968,84744.4296875,431549.15625,False
HUN,2025,2156,SFHdh_1960_1979_Debrecen_ren13,UNKNOWN,2,SFH,1960,1979,1,1622.53027344,1622.53027344,25.8602523804,51.9930152893,2.01053786278,41959.0429688,84360.2421875,False
HUN,2025,2157,SFHdh_1960_1979_Debrecen_ren13,UNKNOWN,2,SFH,1960,1979,1,1080.81652832,1080.81652832,25.8602523804,66.2250671387,2.56088256836,27950.1875,71577.1484375,False
HUN,2025,2158,SFHdh_1960_1979_Debrecen_ren13,UNKNOWN,2,SFH,1960,1979,1,503.988067627,503.988067627,25.8602523804,44.2667694092,1.71176862717,13033.2587891,22309.9238281,False
HUN,2025,2159,SFHdh_1960_1979_Debrecen_ren14,UNKNOWN,2,SFH,1960,1979,1,2697.78198242,2697.78198242,25.8602523804,104.781654358,4.05184173584,69765.3203125,282678.0625,False
HUN,2025,2160,SFHdh_1960_1979_Debrecen_ren14,UNKNOWN,2,SFH,1960,1979,1,917.409362793,917.409362793,25.8602523804,41.810546875,1.61678802967,23724.4375,38357.3867188,False
HUN,2025,2161,SFHdh_1960_1979_Debrecen_ren14,UNKNOWN,2,SFH,1960,1979,1,657.111755371,657.111755371,25.8602523804,59.7585487366,2.31082630157,16993.0761719,39268.0429688,False
HUN,2025,2162,SFHdh_1960_1979_Debrecen_ren14,UNKNOWN,2,SFH,1960,1979,1,187.053359985,187.053359985,25.8602523804,41.0527420044,1.58748424053,4837.24707031,7679.05322266,False
HUN,2025,2163,SFHdh_1960_1979_Debrecen_ren15,UNKNOWN,2,SFH,1960,1979,1,368.713317871,368.713317871,25.8602523804,131.689712524,5.09236001968,9535.01953125,48555.75,False
HUN,2025,2164,SFHdh_1960_1979_Debrecen_ren15,UNKNOWN,2,SFH,1960,1979,1,162.945053101,162.945053101,25.8602523804,51.9930152893,2.01053786278,4213.80029297,8472.00488281,False
HUN,2025,2165,SFHdh_1960_1979_Debrecen_ren15,UNKNOWN,2,SFH,1960,1979,1,112.148193359,112.148193359,25.8602523804,66.2250671387,2.56088256836,2900.18066406,7427.02148438,False
